X1,X2,X3,Y,Nor _X1,Nor_X2,Nor_X3,Nor_Y,epoch:1,EPOCH:2
7315.59,7411.33,7284.08,7437.79,0.328418837,0.341386606,0.324150878,0.344970554,0.33581222,0.335806315
7437.79,7315.59,7411.33,7348.37,0.344970554,0.328418837,0.341386606,0.332858815,0.336178219,0.336200019
7348.37,7437.79,7315.59,7413.93,0.332858815,0.344970554,0.328418837,0.34173877,0.335916948,0.335919334
7413.93,7348.37,7437.79,7300.09,0.34173877,0.332858815,0.344970554,0.326319397,0.336157325,0.336177789
7300.09,7413.93,7348.37,6984.22,0.326319397,0.34173877,0.332858815,0.283535512,0.295042655,0.295041969
6984.22,7300.09,7413.93,7035.38,0.283535512,0.326319397,0.34173877,0.290465019,0.294426442,0.294379501
7035.38,6984.22,7300.09,6942.56,0.290465019,0.283535512,0.326319397,0.277892758,0.288952918,0.288918369
6942.56,7035.38,6984.22,6665.06,0.277892758,0.290465019,0.283535512,0.240306004,0.252012525,0.251998748
6665.06,6942.56,7035.38,6467.15,0.240306004,0.277892758,0.290465019,0.213499537,0.22680083,0.226785739
6467.15,6665.06,6942.56,6708.48,0.213499537,0.240306004,0.277892758,0.246187145,0.233234729,0.233200452
6708.48,6467.15,6665.06,6860.15,0.246187145,0.213499537,0.240306004,0.266730508,0.25367147,0.253661589
6860.15,6708.48,6467.15,7020.37,0.266730508,0.246187145,0.213499537,0.288431948,0.276410893,0.2764121
7020.37,6860.15,6708.48,7323.75,0.288431948,0.266730508,0.246187145,0.329524091,0.31960063,0.319610544
7323.75,7020.37,6860.15,7213.17,0.329524091,0.288431948,0.266730508,0.314546277,0.32040885,0.320481489
7213.17,7323.75,7020.37,7104.24,0.314546277,0.329524091,0.288431948,0.299791952,0.310421369,0.310457279
7104.24,7213.17,7323.75,7391.25,0.299791952,0.314546277,0.329524091,0.338666815,0.329469879,0.329483196
7391.25,7104.24,7213.17,7263.04,0.338666815,0.299791952,0.314546277,0.321301057,0.329963136,0.330013185
7263.04,7391.25,7104.24,7307.24,0.321301057,0.338666815,0.299791952,0.327287848,0.329635435,0.329662318
7307.24,7263.04,7391.25,7345.29,0.327287848,0.321301057,0.338666815,0.332441636,0.329975885,0.330028383
7345.29,7307.24,7263.04,7442.29,0.332441636,0.327287848,0.321301057,0.345580069,0.335779786,0.335811961
7442.29,7345.29,7307.24,7370.87,0.345580069,0.332441636,0.327287848,0.335906389,0.336036751,0.336089045
7370.87,7442.29,7345.29,7489.18,0.335906389,0.345580069,0.332441636,0.351931214,0.341999741,0.342028424
7489.18,7370.87,7442.29,7331.27,0.351931214,0.335906389,0.345580069,0.330542658,0.339811924,0.339854217
7331.27,7489.18,7370.87,7398.73,0.330542658,0.351931214,0.335906389,0.339679964,0.339424765,0.33943783
7398.73,7331.27,7489.18,7665.57,0.339679964,0.330542658,0.351931214,0.375822845,0.365435151,0.365444453
7665.57,7398.73,7331.27,7490.66,0.375822845,0.339679964,0.330542658,0.352131677,0.362758552,0.362792798
7490.66,7665.57,7398.73,7409.84,0.352131677,0.375822845,0.339679964,0.341184789,0.35118487,0.351191635
7409.84,7490.66,7665.57,7417.68,0.341184789,0.352131677,0.375822845,0.342246699,0.351229526,0.351239108
7417.68,7409.84,7490.66,7350.46,0.342246699,0.341184789,0.352131677,0.3331419,0.344107587,0.344105201
7350.46,7417.68,7409.84,7255.5,0.3331419,0.342246699,0.341184789,0.320279781,0.329436533,0.329429326
7255.5,7350.46,7417.68,7504.3,0.320279781,0.3331419,0.342246699,0.353979184,0.344395955,0.344386332
7504.3,7255.5,7350.46,7524.39,0.353979184,0.320279781,0.3331419,0.35670033,0.347413851,0.347433734
7524.39,7504.3,7255.5,7464.6,0.35670033,0.353979184,0.320279781,0.348601908,0.347413521,0.347434812
7464.6,7524.39,7504.3,7408.55,0.348601908,0.35670033,0.353979184,0.341010061,0.347522965,0.34755329
7408.55,7464.6,7524.39,7517.92,0.341010061,0.348601908,0.35670033,0.355823983,0.347409401,0.347430534
7517.92,7408.55,7464.6,7531.17,0.355823983,0.341010061,0.348601908,0.357618666,0.347579676,0.347613623
7531.17,7517.92,7408.55,7590.39,0.357618666,0.355823983,0.341010061,0.365639882,0.357065929,0.35708267
7590.39,7531.17,7517.92,7588.94,0.365639882,0.357618666,0.355823983,0.365443483,0.357301582,0.357337088
7588.94,7590.39,7531.17,7553.76,0.365443483,0.365639882,0.357618666,0.360678431,0.35732249,0.357360002
7553.76,7588.94,7590.39,7512.02,0.360678431,0.365443483,0.365639882,0.355024841,0.357301956,0.357337929
7512.02,7553.76,7588.94,7481.34,0.355024841,0.360678431,0.365443483,0.350869304,0.357202837,0.357230807
7481.34,7512.02,7553.76,7471.72,0.350869304,0.355024841,0.360678431,0.349566296,0.357094499,0.357113656
7471.72,7481.34,7512.02,7535.81,0.349566296,0.350869304,0.355024841,0.358247143,0.357027943,0.35704163
7535.81,7471.72,7481.34,7438.61,0.358247143,0.349566296,0.350869304,0.345081621,0.354455083,0.354472139
7438.61,7535.81,7471.72,7320.45,0.345081621,0.358247143,0.349566296,0.329077113,0.338557408,0.3385578
7320.45,7438.61,7535.81,7411.95,0.329077113,0.345081621,0.358247143,0.341470583,0.338345408,0.338328888
7411.95,7320.45,7438.61,7411.4,0.341470583,0.329077113,0.345081621,0.341396087,0.338430638,0.338419728
7411.4,7411.95,7320.45,7353.85,0.341396087,0.341470583,0.329077113,0.333601068,0.338334573,0.338316679
7353.85,7411.4,7411.95,7306.01,0.333601068,0.341396087,0.341470583,0.327121247,0.335931499,0.338275603
7306.01,7353.85,7411.4,7301.79,0.327121247,0.333601068,0.341396087,0.326549658,0.335817942,0.335698134
7301.79,7306.01,7353.85,7218.8,0.326549658,0.327121247,0.333601068,0.315308848,0.325485043,0.325424737
7218.8,7301.79,7306.01,7215.17,0.315308848,0.326549658,0.327121247,0.314817173,0.325262484,0.325185129
7215.17,7218.8,7301.79,7178.93,0.314817173,0.315308848,0.326549658,0.309908546,0.319660751,0.31961099
7178.93,7215.17,7218.8,7195.1,0.309908546,0.314817173,0.315308848,0.312098736,0.319506476,0.319444864
7195.1,7178.93,7215.17,7325.13,0.312098736,0.309908546,0.314817173,0.329711009,0.319531715,0.319471725
7325.13,7195.1,7178.93,7442.04,0.329711009,0.312098736,0.309908546,0.345546207,0.335266684,0.335249206
7442.04,7325.13,7195.1,7404.8,0.345546207,0.329711009,0.312098736,0.340502132,0.335555921,0.335561623
7404.8,7442.04,7325.13,7418.61,0.340502132,0.345546207,0.329711009,0.342372666,0.335617971,0.335629483
7418.61,7404.8,7442.04,7315.52,0.342372666,0.340502132,0.345546207,0.328409356,0.335750931,0.335772612
7315.52,7418.61,7404.8,7184.48,0.328409356,0.342372666,0.340502132,0.310660281,0.320559622,0.320560423
7184.48,7315.52,7418.61,7065.15,0.310660281,0.328409356,0.342372666,0.294497299,0.305298149,0.30528971
7065.15,7184.48,7315.52,6970.7,0.294497299,0.310660281,0.328409356,0.281704258,0.29192379,0.291908482
6970.7,7065.15,7184.48,7150.65,0.281704258,0.294497299,0.310660281,0.306078083,0.294219915,0.294186054
7150.65,6970.7,7065.15,7123.47,0.306078083,0.281704258,0.294497299,0.302396613,0.294474026,0.29445779
7123.47,7150.65,6970.7,7139.09,0.302396613,0.306078083,0.281704258,0.304512307,0.294357355,0.294333913
7139.09,7123.47,7150.65,7099.23,0.304512307,0.302396613,0.306078083,0.299113359,0.294547788,0.294538523
7099.23,7139.09,7123.47,7311.92,0.299113359,0.304512307,0.302396613,0.327921744,0.318618745,0.318613521
7311.92,7099.23,7139.09,7590.54,0.327921744,0.299113359,0.304512307,0.365660199,0.357001378,0.357007591
7590.54,7311.92,7099.23,7559,0.365660199,0.327921744,0.299113359,0.361388177,0.357608701,0.357663871
7559,7590.54,7311.92,7514.04,0.361388177,0.365660199,0.327921744,0.355298446,0.357796215,0.357868066
7514.04,7559,7590.54,7555.98,0.355298446,0.361388177,0.365660199,0.360979125,0.357957418,0.358042172
7555.98,7514.04,7559,7585.69,0.360979125,0.355298446,0.361388177,0.365003278,0.358010037,0.35809863
7585.69,7555.98,7514.04,7691.7,0.365003278,0.360979125,0.355298446,0.379362095,0.369481799,0.369525443
7691.7,7585.69,7555.98,7746.86,0.379362095,0.365003278,0.360979125,0.386833394,0.376732037,0.37677181
7746.86,7691.7,7585.69,7799.11,0.386833394,0.379362095,0.365003278,0.393910539,0.383939674,0.383971938
7799.11,7746.86,7691.7,7768.98,0.393910539,0.386833394,0.379362095,0.389829498,0.38416841,0.384219498
7768.98,7799.11,7746.86,7789.76,0.389829498,0.393910539,0.386833394,0.392644103,0.384166778,0.384218008
7789.76,7768.98,7799.11,7850.51,0.392644103,0.389829498,0.393910539,0.400872554,0.391214799,0.391249298
7850.51,7789.76,7768.98,7807.8,0.400872554,0.392644103,0.389829498,0.395087581,0.391323715,0.39136713
7807.8,7850.51,7789.76,7804.38,0.395087581,0.400872554,0.392644103,0.394624349,0.39126347,0.391302224
7804.38,7807.8,7850.51,7884.29,0.394624349,0.395087581,0.400872554,0.40544798,0.397290512,0.397315088
7884.29,7804.38,7807.8,7889.24,0.40544798,0.394624349,0.395087581,0.406118446,0.397423906,0.397459361
7889.24,7884.29,7804.38,7892.57,0.406118446,0.40544798,0.394624349,0.406569487,0.397449617,0.397487438
7892.57,7889.24,7884.29,7895.47,0.406569487,0.406118446,0.40544798,0.406962286,0.397535482,0.397580416
7895.47,7892.57,7889.24,7956.52,0.406962286,0.406569487,0.406118446,0.415231372,0.405105701,0.405132409
7956.52,7895.47,7892.57,7979.92,0.415231372,0.406962286,0.406569487,0.41840085,0.408472108,0.408501049
7979.92,7956.52,7895.47,7934.54,0.41840085,0.415231372,0.406962286,0.41225423,0.408540745,0.408575526
7934.54,7979.92,7956.52,7972.97,0.41225423,0.41840085,0.415231372,0.417459488,0.408505818,0.408537802
7972.97,7934.54,7979.92,8066,0.417459488,0.41225423,0.41840085,0.430060193,0.420949639,0.420966942
8066,7972.97,7934.54,8187.11,0.430060193,0.417459488,0.41225423,0.446464272,0.438586764,0.438596821
8187.11,8066,7972.97,8186.08,0.446464272,0.430060193,0.417459488,0.44632476,0.438911955,0.438949801
8186.08,8187.11,8066,8179.9,0.44632476,0.446464272,0.430060193,0.445487693,0.439031405,0.43907949
8179.9,8186.08,8187.11,8217.5,0.445487693,0.44632476,0.446464272,0.450580529,0.442063081,0.442105615
8217.5,8179.9,8186.08,8194.64,0.450580529,0.445487693,0.44632476,0.447484193,0.44214243,0.442191759
8194.64,8217.5,8179.9,8195.69,0.447484193,0.450580529,0.445487693,0.447626413,0.442096461,0.442141855
8195.69,8194.64,8217.5,8151.6,0.447626413,0.447484193,0.450580529,0.441654522,0.44212922,0.442177419
8151.6,8195.69,8194.64,8225.66,0.441654522,0.447626413,0.447484193,0.451685783,0.442011231,0.442049325
8225.66,8151.6,8195.69,8327.87,0.451685783,0.441654522,0.447626413,0.465529899,0.455975479,0.455996645
8327.87,8225.66,8151.6,8424.51,0.465529899,0.451685783,0.441654522,0.478619571,0.469534131,0.469549824
8424.51,8327.87,8225.66,8579.63,0.478619571,0.465529899,0.451685783,0.499630228,0.490807305,0.490820011
8579.63,8424.51,8327.87,8540.24,0.499630228,0.478619571,0.465529899,0.49429494,0.491260731,0.491313769
8540.24,8579.63,8424.51,8542.4,0.49429494,0.499630228,0.478619571,0.494587507,0.491315429,0.491372686
8542.4,8540.24,8579.63,8520.82,0.494587507,0.49429494,0.499630228,0.491664545,0.4914559,0.491525807
8520.82,8542.4,8540.24,8622.93,0.491664545,0.494587507,0.49429494,0.505495116,0.497822282,0.497856274
8622.93,8520.82,8542.4,8792.07,0.505495116,0.491664545,0.494587507,0.52840475,0.519422948,0.519438616
8792.07,8622.93,8520.82,8762.14,0.52840475,0.505495116,0.491664545,0.524350799,0.519782822,0.519831236
8762.14,8792.07,8622.93,8860.9,0.524350799,0.52840475,0.505495116,0.53772762,0.527990793,0.528020785
8860.9,8762.14,8792.07,8900.9,0.53772762,0.524350799,0.52840475,0.54314553,0.535048929,0.535082965
8900.9,8860.9,8762.14,8669.39,0.54314553,0.53772762,0.524350799,0.511788019,0.521217001,0.521233848
8669.39,8900.9,8860.9,8872.96,0.511788019,0.54314553,0.53772762,0.53936112,0.531898331,0.531891066
8872.96,8669.39,8900.9,8557.95,0.53936112,0.511788019,0.54314553,0.49669372,0.504496598,0.504503191
8557.95,8872.96,8669.39,8290.32,0.49669372,0.53936112,0.511788019,0.460443835,0.469892455,0.469877537
8290.32,8557.95,8872.96,8408.62,0.460443835,0.49669372,0.53936112,0.476467306,0.469423071,0.469367369
8408.62,8290.32,8557.95,8316.21,0.476467306,0.460443835,0.49669372,0.463950578,0.469298842,0.469232951
8316.21,8408.62,8290.32,8235.12,0.463950578,0.476467306,0.460443835,0.452967119,0.461659916,0.461603771
8235.12,8316.21,8408.62,8319.29,0.452967119,0.463950578,0.476467306,0.464367757,0.46157343,0.461509823
8319.29,8235.12,8316.21,8247.37,0.464367757,0.452967119,0.463950578,0.454626354,0.461643545,0.461586231
8247.37,8319.29,8235.12,8436.62,0.454626354,0.464367757,0.452967119,0.480259843,0.472661724,0.472630902
8436.62,8247.37,8319.29,8661.46,0.480259843,0.454626354,0.464367757,0.510713918,0.502522458,0.502524753
8661.46,8436.62,8247.37,8690.97,0.510713918,0.480259843,0.454626354,0.514710982,0.506064859,0.506096774
8690.97,8661.46,8436.62,8792.22,0.514710982,0.510713918,0.480259843,0.528425068,0.519578662,0.519602141
8792.22,8690.97,8661.46,8793.93,0.528425068,0.514710982,0.510713918,0.528656683,0.52000555,0.520068084
8793.93,8792.22,8690.97,8835.26,0.528656683,0.528425068,0.514710982,0.534254739,0.526519637,0.526556427
8835.26,8793.93,8792.22,8889.75,0.534254739,0.528656683,0.528425068,0.541635288,0.533472721,0.533501738
8889.75,8835.26,8793.93,8895.68,0.541635288,0.534254739,0.528656683,0.542438493,0.533598061,0.533638556
8895.68,8889.75,8835.26,8864.04,0.542438493,0.541635288,0.534254739,0.538152926,0.533665714,0.533712082
8864.04,8895.68,8889.75,8933.51,0.538152926,0.542438493,0.541635288,0.547562482,0.539941847,0.539966437
8933.51,8864.04,8895.68,8960.8,0.547562482,0.538152926,0.542438493,0.551258852,0.542972652,0.543000462
8960.8,8933.51,8864.04,9006.4,0.551258852,0.547562482,0.538152926,0.55743527,0.549501468,0.549518922
9006.4,8960.8,8933.51,9016.34,0.55743527,0.551258852,0.547562482,0.55878162,0.549663964,0.549696577
9016.34,9006.4,8960.8,9073.14,0.55878162,0.55743527,0.551258852,0.566475053,0.557216445,0.557237193
9073.14,9016.34,9006.4,9064.39,0.566475053,0.55878162,0.55743527,0.565289885,0.55737233,0.557407926
9064.39,9073.14,9016.34,9147.02,0.565289885,0.566475053,0.55878162,0.576481934,0.568556422,0.568571172
9147.02,9064.39,9073.14,9134.55,0.576481934,0.565289885,0.566475053,0.5747929,0.568763309,0.568798239
9134.55,9147.02,9064.39,9026.59,0.5747929,0.576481934,0.565289885,0.56016996,0.56875953,0.568793213
9026.59,9134.55,9147.02,9081.03,0.56016996,0.5747929,0.576481934,0.567543736,0.568619942,0.568639888
9081.03,9026.59,9134.55,9208.12,0.567543736,0.56016996,0.5747929,0.584757792,0.575751281,0.575766124
9208.12,9081.03,9026.59,9344.84,0.584757792,0.567543736,0.56016996,0.60327621,0.594477682,0.594487321
9344.84,9208.12,9081.03,9396.5,0.60327621,0.584757792,0.567543736,0.610273442,0.601406153,0.601430138
9396.5,9344.84,9208.12,9369.34,0.610273442,0.60327621,0.584757792,0.606594681,0.601655818,0.601702808
9369.34,9396.5,9344.84,9418.35,0.606594681,0.610273442,0.60327621,0.613232976,0.604503343,0.604544373
9418.35,9369.34,9396.5,9431.81,0.613232976,0.606594681,0.610273442,0.615056102,0.604626146,0.604679895
9431.81,9418.35,9369.34,9459.72,0.615056102,0.613232976,0.606594681,0.61883645,0.61060539,0.610636915
9459.72,9431.81,9418.35,9451.32,0.61883645,0.615056102,0.613232976,0.617698688,0.610701012,0.610741974
9451.32,9459.72,9431.81,9403.54,0.617698688,0.61883645,0.615056102,0.611226994,0.610707057,0.610748175
9403.54,9451.32,9459.72,9490.61,0.611226994,0.617698688,0.61883645,0.623020431,0.613569958,0.61359606
9490.61,9403.54,9451.32,9514.83,0.623020431,0.611226994,0.617698688,0.626300976,0.616663243,0.616693914
9514.83,9490.61,9403.54,9379.7,0.626300976,0.623020431,0.611226994,0.60799792,0.616697913,0.616731002
9379.7,9514.83,9490.61,9482.08,0.60799792,0.626300976,0.623020431,0.621865062,0.616538851,0.616554791
9482.08,9379.7,9514.83,9504.43,0.621865062,0.60799792,0.626300976,0.624892319,0.616691905,0.616725669
9504.43,9482.08,9379.7,9471.7,0.624892319,0.621865062,0.60799792,0.620459114,0.616656812,0.616685874
9471.7,9504.43,9482.08,9491.47,0.620459114,0.624892319,0.621865062,0.623136916,0.616691084,0.616722958
9491.47,9471.7,9504.43,9372.57,0.623136916,0.620459114,0.624892319,0.607032177,0.616732835,0.616769448
9372.57,9491.47,9471.7,9447.42,0.607032177,0.623136916,0.620459114,0.617170442,0.61650233,0.616514925
9447.42,9372.57,9491.47,9466.94,0.617170442,0.607032177,0.623136916,0.619814382,0.616608714,0.616634074
9466.94,9447.42,9372.57,9497.55,0.619814382,0.617170442,0.607032177,0.623960438,0.616572155,0.616593025
9497.55,9466.94,9447.42,9556.61,0.623960438,0.619814382,0.617170442,0.631959983,0.62297653,0.622995642
9556.61,9497.55,9466.94,9672.47,0.631959983,0.623960438,0.619814382,0.647652961,0.638882356,0.638893343
9672.47,9556.61,9497.55,9766.9,0.647652961,0.631959983,0.623960438,0.660443293,0.650316895,0.650333149
9766.9,9672.47,9556.61,9853.65,0.660443293,0.647652961,0.631959983,0.672193387,0.661656025,0.66167479
9853.65,9766.9,9672.47,9908.29,0.672193387,0.660443293,0.647652961,0.679594253,0.668500474,0.668527912
9908.29,9853.65,9766.9,9886.3,0.679594253,0.672193387,0.660443293,0.676615756,0.668687397,0.668733246
9886.3,9908.29,9853.65,9990.19,0.676615756,0.679594253,0.672193387,0.690687424,0.679533298,0.679557597
9990.19,9886.3,9908.29,10093.48,0.690687424,0.676615756,0.679594253,0.704677824,0.694104659,0.694122889
10093.48,9990.19,9886.3,10166,0.704677824,0.690687424,0.676615756,0.714500496,0.703562614,0.703581168
10166,10093.48,9990.19,10235.17,0.714500496,0.704677824,0.690687424,0.723869418,0.712730599,0.712751776
10235.17,10166,10093.48,10259.87,0.723869418,0.714500496,0.704677824,0.727214977,0.715412753,0.71544615
10259.87,10235.17,10166,10227.87,0.727214977,0.723869418,0.714500496,0.722880649,0.71551839,0.715562128
10227.87,10259.87,10235.17,10346.55,0.722880649,0.727214977,0.723869418,0.738955589,0.727755897,0.72777566
10346.55,10227.87,10259.87,10169.68,0.738955589,0.722880649,0.727214977,0.714998944,0.725793456,0.725826696
10169.68,10346.55,10227.87,10213.26,0.714998944,0.738955589,0.722880649,0.720901757,0.725587069,0.725592619
10213.26,10169.68,10346.55,10304.87,0.720901757,0.714998944,0.738955589,0.733310127,0.725653744,0.725671133
10304.87,10213.26,10169.68,10447.56,0.733310127,0.720901757,0.714998944,0.752637168,0.741308206,0.741316011
10447.56,10304.87,10213.26,10527.84,0.752637168,0.733310127,0.720901757,0.763510914,0.75200159,0.75201822
10527.84,10447.56,10304.87,10523.37,0.763510914,0.752637168,0.733310127,0.762905463,0.752198224,0.752234962
10523.37,10527.84,10447.56,10497.07,0.762905463,0.763510914,0.752637168,0.759343187,0.752303092,0.752349792
10497.07,10523.37,10527.84,10465.56,0.759343187,0.762905463,0.763510914,0.755075228,0.752316691,0.752364678
10465.56,10497.07,10523.37,10726.46,0.755075228,0.759343187,0.762905463,0.790413549,0.776498475,0.776511743
10726.46,10465.56,10497.07,10801.09,0.790413549,0.755075228,0.759343187,0.800522016,0.786363399,0.786389378
10801.09,10726.46,10465.56,10914.58,0.800522016,0.790413549,0.755075228,0.815893982,0.801409666,0.801426304
10914.58,10801.09,10726.46,11052.86,0.815893982,0.800522016,0.790413549,0.834623699,0.818614208,0.81863366
11052.86,10914.58,10801.09,11218.61,0.834623699,0.815893982,0.800522016,0.857074166,0.839473006,0.83948837
11218.61,11052.86,10914.58,10920.09,0.857074166,0.834623699,0.815893982,0.8166403,0.834751441,0.833344459
10920.09,11218.61,11052.86,11259.32,0.8166403,0.857074166,0.834623699,0.862588244,0.843753687,0.844315764
11259.32,10920.09,11218.61,11177.91,0.862588244,0.8166403,0.857074166,0.851561442,0.843948793,0.844549113
11177.91,11259.32,10920.09,11352.63,0.851561442,0.862588244,0.8166403,0.875226875,0.856019721,0.856330757
11352.63,11177.91,11259.32,11443.35,0.875226875,0.851561442,0.862588244,0.887514696,0.867060219,0.866059843
11443.35,11352.63,11177.91,11537.5,0.887514696,0.875226875,0.851561442,0.900267103,0.877391211,0.877932635
11537.5,11443.35,11352.63,11446.33,0.900267103,0.887514696,0.875226875,0.88791833,0.877507415,0.878063725
11446.33,11537.5,11443.35,11609.85,0.88791833,0.900267103,0.887514696,0.910066749,0.885432556,0.885804412
11609.85,11446.33,11537.5,11546.79,0.910066749,0.88791833,0.900267103,0.901525413,0.885504557,0.885891709
11546.79,11609.85,11446.33,11191.74,0.901525413,0.910066749,0.88791833,0.853434684,0.875446731,0.875750865
11191.74,11546.79,11609.85,11456.12,0.853434684,0.901525413,0.910066749,0.889244364,0.875298049,0.875577582
11456.12,11191.74,11546.79,11473.99,0.889244364,0.853434684,0.901525413,0.891664816,0.875316935,0.875613214
11473.99,11456.12,11191.74,11381.25,0.891664816,0.889244364,0.853434684,0.87910339,0.875300307,0.875587244
11381.25,11473.99,11456.12,11415.29,0.87910339,0.891664816,0.889244364,0.883714032,0.875330849,0.875620016
11415.29,11381.25,11473.99,10947.42,0.883714032,0.87910339,0.891664816,0.820342087,0.838293142,0.838443599
10947.42,11415.29,11381.25,11086.3,0.820342087,0.883714032,0.87910339,0.839153072,0.837941279,0.838037732
11086.3,10947.42,11415.29,10598.38,0.839153072,0.820342087,0.883714032,0.7730654,0.786455771,0.78649079
10598.38,11086.3,10947.42,10804.35,0.7730654,0.839153072,0.820342087,0.800963575,0.787578016,0.787529798
10804.35,10598.38,11086.3,10474.2,0.800963575,0.7730654,0.839153072,0.756245496,0.76864346,0.768634345
10474.2,10804.35,10598.38,10094.81,0.756245496,0.800963575,0.7730654,0.704857969,0.716460547,0.716440122
10094.81,10474.2,10804.35,10436.53,0.704857969,0.756245496,0.800963575,0.751143179,0.73905947,0.7390374
10436.53,10094.81,10474.2,10393.87,0.751143179,0.704857969,0.756245496,0.745364978,0.739144846,0.739145763
10393.87,10436.53,10094.81,10689.36,0.745364978,0.751143179,0.704857969,0.785388437,0.771567942,0.771561839
10689.36,10393.87,10436.53,10951.08,0.785388437,0.745364978,0.751143179,0.820837826,0.806116329,0.806129134
10951.08,10689.36,10393.87,11028.22,0.820837826,0.785388437,0.745364978,0.831286266,0.814848987,0.814877747
11028.22,10951.08,10689.36,11130.13,0.831286266,0.820837826,0.785388437,0.845089748,0.827996682,0.828025506
11130.13,11028.22,10951.08,11278.45,0.845089748,0.831286266,0.820837826,0.86517936,0.847075151,0.847096929
11278.45,11130.13,11028.22,11459.58,0.86517936,0.845089748,0.831286266,0.889713013,0.86845786,0.86847389
11459.58,11278.45,11130.13,11402.22,0.889713013,0.86517936,0.845089748,0.88194373,0.868624222,0.868662235
11402.22,11459.58,11278.45,11449.52,0.88194373,0.889713013,0.86517936,0.888350409,0.86868636,0.868726974
11449.52,11402.22,11459.58,11414.34,0.888350409,0.88194373,0.889713013,0.883585356,0.868747749,0.868799302
11414.34,11449.52,11402.22,11568.69,0.883585356,0.888350409,0.88194373,0.904491719,0.880718202,0.880744291
11568.69,11414.34,11449.52,11485.9,0.904491719,0.883585356,0.888350409,0.893277998,0.880792922,0.880833284
11485.9,11568.69,11414.34,11573.94,0.893277998,0.904491719,0.883585356,0.905202819,0.881899332,0.881930879
11573.94,11485.9,11568.69,11664.97,0.905202819,0.893277998,0.904491719,0.917532629,0.892208074,0.892234478
11664.97,11573.94,11485.9,11666.38,0.917532629,0.905202819,0.893277998,0.917723611,0.892247647,0.892278956
11666.38,11664.97,11573.94,11684.79,0.917723611,0.917532629,0.905202819,0.920217204,0.894364027,0.89439546
11684.79,11666.38,11664.97,11936.59,0.920217204,0.917723611,0.917532629,0.954322951,0.920529125,0.920541098
11936.59,11684.79,11666.38,11992.23,0.954322951,0.920217204,0.917723611,0.961859264,0.926235672,0.92625582
11992.23,11936.59,11684.79,12060.99,0.961859264,0.954322951,0.920217204,0.971172653,0.932340136,0.932358668
12060.99,11992.23,11936.59,12136.83,0.971172653,0.961859264,0.954322951,0.981445011,0.93866638,0.938686623
12136.83,12060.99,11992.23,12273.82,0.981445011,0.971172653,0.961859264,1,0.949076988,0.949091697
12273.82,12136.83,12060.99,12115.46,1,0.981445011,0.971172653,0.978550492,0.94911121,0.949132691
12115.46,12273.82,12136.83,12048.14,0.978550492,1,0.981445011,0.969432149,0.949118818,0.949136078
12048.14,12115.46,12273.82,12075.75,0.969432149,0.978550492,1,0.973171862,0.949098865,0.949115191
12075.75,12048.14,12115.46,12007.6,0.973171862,0.969432149,0.978550492,0.963941096,0.949078337,0.949092739
12007.6,12075.75,12048.14,11802.6,0.963941096,0.973171862,0.969432149,0.936174305,0.949068181,0.949078927
11802.6,12007.6,12075.75,11941.8,0.936174305,0.963941096,0.973171862,0.955028634,0.949035168,0.949038189
11941.8,11802.6,12007.6,11910,0.955028634,0.936174305,0.963941096,0.950721395,0.949015648,0.949021991
11910,11941.8,11802.6,11683.7,0.950721395,0.955028634,0.936174305,0.920069566,0.949014618,0.949016832
11683.7,11910,11941.8,11342.1,0.920069566,0.950721395,0.955028634,0.87380061,0.901563821,0.901558437
11342.1,11683.7,11910,11572.9,0.87380061,0.920069566,0.950721395,0.905061954,0.901383189,0.901350807
11572.9,11342.1,11683.7,11728.1,0.905061954,0.87380061,0.920069566,0.926083447,0.901339177,0.901313316
11728.1,11572.9,11342.1,11690.2,0.926083447,0.905061954,0.87380061,0.920949976,0.901378378,0.901354637
